Transaction_ID,Book_Title,Author,Genre,ISBN,Publisher,Publication_Year,Language,Pages,Available_Copies,Total_Copies,User_ID,User_Name,Borrowing_Duration_Days,Date,Status
755,Introduction to Algorithms,Thomas H. Cormen,Web,9780654435020,Pearson,2017,English,1006,2,11,M540,Member_9,2025-01-21,2025-02-05,Returned
756,Deep Learning Basics,Stuart Russell,Database,9780752462302,OReilly,2016,English,1025,5,13,M925,Member_485,2025-01-01,2025-01-16,Returned
757,Web Development with Django,Thomas H. Cormen,Data Science,9780694519120,Pearson,2018,English,320,10,5,M898,Member_69,2025-02-04,2025-02-19,Issued
758,Introduction to Algorithms,John Smith,Data Science,9780385687093,Wiley,2022,English,264,4,10,M752,Member_53,2025-01-03,2025-01-18,Returned
759,Artificial Intelligence Basics,Jake VanderPlas,Algorithms,9780688707523,Pearson,2016,English,1030,2,9,M627,Member_66,2025-02-02,2025-02-17,Issued
760,Data Science Handbook,William Vincent,Programming,9780522163646,Pearson,2019,English,208,8,5,M737,Member_319,2025-01-02,2025-01-17,Returned
761,Introduction to Algorithms,William Vincent,Programming,9780432279198,Microsoft Press,2015,English,727,6,6,M852,Member_31,2025-02-24,2025-03-11,Returned
762,Excel for Data Analysis,John Smith,Web,9780130091876,Wiley,2017,English,985,8,14,M668,Member_462,2025-01-03,2025-01-18,Issued
763,Deep Learning Basics,Andrew Ng,Programming,9780560466060,OReilly,2016,English,306,6,7,M168,Member_299,2025-02-23,2025-03-10,Returned
764,Introduction to Algorithms,Andrew Ng,Algorithms,9780571661354,Microsoft Press,2015,English,492,8,9,M291,Member_429,2025-02-28,2025-03-15,Returned
765,Excel for Data Analysis,John Smith,Database,9780606401156,Wiley,2017,English,936,3,5,M911,Member_269,2025-03-02,2025-03-17,Issued
766,Python Programming,Thomas H. Cormen,Database,9780523538569,Wiley,2022,English,685,9,13,M996,Member_282,2025-01-09,2025-01-24,Returned
767,Artificial Intelligence Basics,Abraham Silberschatz,AI,9780539959669,Wiley,2023,English,724,8,9,M365,Member_89,2025-01-19,2025-02-03,Returned
768,Introduction to Algorithms,Abraham Silberschatz,Database,9780182412479,Pearson,2017,English,669,5,13,M846,Member_435,2025-02-11,2025-02-26,Returned
769,Artificial Intelligence Basics,William Vincent,Data Science,9780199047619,Pearson,2015,English,352,2,7,M893,Member_467,2025-01-26,2025-02-10,Returned
770,Web Development with Django,Andrew Ng,Programming,9780376775534,MIT Press,2016,English,1068,7,15,M825,Member_406,2025-02-08,2025-02-23,Issued
771,Machine Learning Guide,Ian Goodfellow,Web,9780367141203,Microsoft Press,2024,English,671,3,9,M285,Member_193,2025-02-14,2025-03-01,Issued
772,Artificial Intelligence Basics,Alan Beaulieu,Database,9780947659432,Pearson,2024,English,672,7,14,M868,Member_34,2025-02-20,2025-03-07,Returned
773,Artificial Intelligence Basics,Stuart Russell,Algorithms,9780651167236,Pearson,2018,English,894,0,10,M687,Member_159,2025-01-05,2025-01-20,Issued
774,Deep Learning Basics,Wayne Winston,Programming,9780237182844,OReilly,2020,English,237,1,12,M949,Member_433,2025-02-01,2025-02-16,Returned
775,Web Development with Django,Ian Goodfellow,Algorithms,9780251200237,MIT Press,2018,English,402,0,5,M817,Member_146,2025-02-23,2025-03-10,Returned
776,Artificial Intelligence Basics,Alan Beaulieu,Programming,9780124402775,MIT Press,2023,English,775,2,5,M585,Member_236,2025-01-16,2025-01-31,Returned
777,Introduction to Algorithms,Andrew Ng,Web,9780837310441,MIT Press,2016,English,560,0,7,M850,Member_344,2025-01-16,2025-01-31,Returned
778,Data Science Handbook,William Vincent,Algorithms,9780313297255,OReilly,2015,English,999,10,13,M788,Member_202,2025-01-08,2025-01-23,Returned
779,Machine Learning Guide,Jake VanderPlas,AI,9780509779811,Pearson,2020,English,631,7,15,M712,Member_6,2025-01-08,2025-01-23,Returned
780,Excel for Data Analysis,Jake VanderPlas,Database,9780963136071,Microsoft Press,2018,English,923,3,5,M607,Member_114,2025-01-01,2025-01-16,Issued
781,SQL for Beginners,Abraham Silberschatz,Algorithms,9780101969562,MIT Press,2021,English,380,3,14,M116,Member_460,2025-01-05,2025-01-20,Issued
782,Python Programming,Ian Goodfellow,Programming,9780525963902,Wiley,2024,English,350,3,14,M231,Member_149,2025-01-19,2025-02-03,Issued
783,Introduction to Algorithms,Ian Goodfellow,Web,9780754559866,Microsoft Press,2016,English,940,5,15,M812,Member_135,2025-02-04,2025-02-19,Returned
784,Introduction to Algorithms,John Smith,Database,9780300242848,MIT Press,2017,English,583,2,13,M738,Member_185,2025-02-16,2025-03-03,Issued
785,Deep Learning Basics,William Vincent,Programming,9780703818102,Microsoft Press,2021,English,249,6,15,M540,Member_464,2025-03-01,2025-03-16,Returned
786,Artificial Intelligence Basics,Jake VanderPlas,Data Science,9780156113585,Wiley,2022,English,503,9,5,M796,Member_303,2025-02-13,2025-02-28,Issued
787,Python Programming,Thomas H. Cormen,AI,9780211025515,OReilly,2024,English,1106,4,5,M472,Member_48,2025-01-09,2025-01-24,Issued
788,Data Science Handbook,Thomas H. Cormen,Algorithms,9780425589494,OReilly,2024,English,423,3,6,M240,Member_99,2025-02-11,2025-02-26,Returned
789,Excel for Data Analysis,William Vincent,Data Science,9780552252827,MIT Press,2023,English,1197,10,6,M581,Member_371,2025-01-31,2025-02-15,Issued
790,Operating System Concepts,William Vincent,AI,9780665940374,Pearson,2017,English,220,1,5,M719,Member_11,2025-02-19,2025-03-06,Returned
791,Artificial Intelligence Basics,Ian Goodfellow,Database,9780247413162,Wiley,2023,English,1170,6,14,M806,Member_473,2025-02-20,2025-03-07,Returned
792,Deep Learning Basics,Stuart Russell,AI,9780160100662,Wiley,2021,English,980,2,14,M273,Member_51,2025-02-07,2025-02-22,Issued
793,Deep Learning Basics,Andrew Ng,Algorithms,9780484707233,Microsoft Press,2022,English,998,6,11,M670,Member_348,2025-01-06,2025-01-21,Issued
794,Operating System Concepts,Abraham Silberschatz,Algorithms,9780502298881,OReilly,2017,English,703,6,11,M817,Member_366,2025-02-17,2025-03-04,Issued
795,SQL for Beginners,Jake VanderPlas,Database,9780913234552,MIT Press,2021,English,713,2,13,M685,Member_114,2025-01-05,2025-01-20,Issued
796,Excel for Data Analysis,Thomas H. Cormen,Programming,9780204570620,OReilly,2019,English,1144,10,8,M631,Member_343,2025-02-02,2025-02-17,Returned
797,Introduction to Algorithms,Jake VanderPlas,Programming,9780769832085,Pearson,2017,English,974,5,12,M802,Member_301,2025-02-13,2025-02-28,Issued
798,Introduction to Algorithms,Thomas H. Cormen,Database,9780508474255,Pearson,2016,English,1014,2,11,M957,Member_60,2025-02-24,2025-03-11,Returned
799,Excel for Data Analysis,Abraham Silberschatz,Data Science,9780390373072,Microsoft Press,2020,English,785,9,13,M995,Member_133,2025-03-02,2025-03-17,Returned
800,Deep Learning Basics,Thomas H. Cormen,Data Science,9780256052303,OReilly,2024,English,1159,4,15,M760,Member_316,2025-03-02,2025-03-17,Returned
801,Machine Learning Guide,Thomas H. Cormen,Programming,9780291537221,Wiley,2015,English,761,9,6,M476,Member_377,2025-02-19,2025-03-06,Returned
802,Web Development with Django,Alan Beaulieu,Web,9780309518139,MIT Press,2016,English,685,7,11,M578,Member_154,2025-01-08,2025-01-23,Returned
803,Web Development with Django,Andrew Ng,AI,9780174779472,OReilly,2019,English,561,0,8,M754,Member_259,2025-02-25,2025-03-12,Returned
804,Machine Learning Guide,Thomas H. Cormen,Data Science,9780501570753,Microsoft Press,2020,English,308,9,10,M893,Member_384,2025-03-02,2025-03-17,Issued
805,Web Development with Django,Wayne Winston,AI,9780384748608,Pearson,2019,English,912,2,15,M504,Member_107,2025-02-19,2025-03-06,Issued
806,Deep Learning Basics,John Smith,Data Science,9780962321111,Pearson,2024,English,901,0,8,M807,Member_23,2025-01-02,2025-01-17,Returned
807,Excel for Data Analysis,Ian Goodfellow,Data Science,9780984899486,Microsoft Press,2017,English,258,4,6,M206,Member_210,2025-02-03,2025-02-18,Returned
808,Introduction to Algorithms,Stuart Russell,Database,9780414833196,Microsoft Press,2019,English,779,5,13,M128,Member_199,2025-01-01,2025-01-16,Returned
809,Python Programming,Andrew Ng,Database,9780696968076,Pearson,2015,English,707,3,7,M382,Member_481,2025-01-18,2025-02-02,Returned
810,Operating System Concepts,John Smith,Database,9780579161281,Pearson,2015,English,533,10,7,M593,Member_413,2025-02-23,2025-03-10,Issued
811,Machine Learning Guide,Jake VanderPlas,AI,9780336874637,Wiley,2016,English,236,7,5,M702,Member_90,2025-02-01,2025-02-16,Returned
812,Web Development with Django,Stuart Russell,AI,9780812315514,OReilly,2024,English,369,9,13,M539,Member_90,2025-02-26,2025-03-13,Returned
813,SQL for Beginners,John Smith,Algorithms,9780709809277,Microsoft Press,2020,English,623,9,7,M322,Member_207,2025-02-13,2025-02-28,Returned
814,SQL for Beginners,Abraham Silberschatz,AI,9780868333953,Microsoft Press,2023,English,490,1,5,M691,Member_330,2025-01-02,2025-01-17,Issued
815,Artificial Intelligence Basics,Stuart Russell,Programming,9780302426343,Wiley,2019,English,201,5,14,M912,Member_126,2025-01-21,2025-02-05,Issued
816,Web Development with Django,Andrew Ng,Programming,9780274871895,Microsoft Press,2022,English,736,10,11,M198,Member_314,2025-02-22,2025-03-09,Returned
817,Web Development with Django,Ian Goodfellow,Database,9780849170218,OReilly,2020,English,423,0,15,M712,Member_89,2025-01-17,2025-02-01,Returned
818,Web Development with Django,Abraham Silberschatz,Algorithms,9780876981253,Wiley,2021,English,261,6,9,M393,Member_371,2025-02-18,2025-03-05,Issued
819,Machine Learning Guide,John Smith,Database,9780517166402,Pearson,2024,English,776,5,7,M704,Member_158,2025-01-12,2025-01-27,Issued
820,Python Programming,Stuart Russell,Database,9780990982143,MIT Press,2016,English,845,10,15,M404,Member_451,2025-02-28,2025-03-15,Issued
821,Data Science Handbook,John Smith,Web,9780920592419,Wiley,2015,English,283,9,13,M841,Member_495,2025-02-03,2025-02-18,Issued
822,SQL for Beginners,Stuart Russell,Data Science,9780282972150,Pearson,2019,English,795,9,11,M441,Member_398,2025-02-25,2025-03-12,Returned
823,SQL for Beginners,John Smith,Database,9780964827321,Microsoft Press,2018,English,207,8,15,M792,Member_119,2025-01-15,2025-01-30,Issued
824,Artificial Intelligence Basics,Wayne Winston,Web,9780321029705,Microsoft Press,2015,English,721,9,15,M612,Member_18,2025-02-27,2025-03-14,Issued
825,SQL for Beginners,Wayne Winston,AI,9780715328772,Pearson,2020,English,701,9,7,M399,Member_119,2025-03-02,2025-03-17,Returned
826,Artificial Intelligence Basics,John Smith,Algorithms,9780864401247,OReilly,2022,English,1144,10,11,M488,Member_250,2025-02-12,2025-02-27,Returned
827,Data Science Handbook,Alan Beaulieu,Algorithms,9780676389661,Wiley,2022,English,311,9,7,M824,Member_71,2025-02-27,2025-03-14,Issued
828,Data Science Handbook,Thomas H. Cormen,Programming,9780877861459,Wiley,2017,English,221,2,15,M818,Member_489,2025-02-26,2025-03-13,Issued
829,Artificial Intelligence Basics,William Vincent,Programming,9780550346694,OReilly,2018,English,1173,2,10,M366,Member_111,2025-02-01,2025-02-16,Issued
830,Operating System Concepts,Stuart Russell,Algorithms,9780636990141,Wiley,2018,English,304,6,14,M772,Member_110,2025-02-24,2025-03-11,Returned
831,Operating System Concepts,Andrew Ng,Programming,9780453347766,MIT Press,2023,English,291,6,10,M473,Member_418,2025-02-20,2025-03-07,Returned
832,Data Science Handbook,Wayne Winston,Data Science,9780211737721,Pearson,2023,English,719,1,15,M475,Member_366,2025-01-19,2025-02-03,Issued
833,Machine Learning Guide,Abraham Silberschatz,Programming,9780219901576,MIT Press,2022,English,559,3,6,M547,Member_80,2025-02-23,2025-03-10,Issued
834,Web Development with Django,Andrew Ng,Algorithms,9780908687132,Pearson,2019,English,401,7,6,M587,Member_147,2025-02-22,2025-03-09,Returned
835,Data Science Handbook,William Vincent,Programming,9780520544447,OReilly,2016,English,794,10,7,M596,Member_60,2025-01-28,2025-02-12,Issued
836,Artificial Intelligence Basics,Ian Goodfellow,AI,9780725703212,Microsoft Press,2024,English,541,4,5,M155,Member_460,2025-01-12,2025-01-27,Returned
837,Machine Learning Guide,Thomas H. Cormen,Database,9780164160400,Pearson,2018,English,1176,9,10,M358,Member_116,2025-02-20,2025-03-07,Returned
838,Machine Learning Guide,Ian Goodfellow,Data Science,9780712149308,Pearson,2024,English,846,9,9,M717,Member_73,2025-01-14,2025-01-29,Returned
839,Data Science Handbook,Stuart Russell,Data Science,9780706138426,Microsoft Press,2017,English,971,9,15,M436,Member_494,2025-01-26,2025-02-10,Returned
840,Data Science Handbook,William Vincent,Programming,9780494234634,OReilly,2023,English,232,0,14,M297,Member_176,2025-02-20,2025-03-07,Issued
841,Deep Learning Basics,Stuart Russell,Programming,9780803381754,Microsoft Press,2017,English,769,0,5,M425,Member_318,2025-02-01,2025-02-16,Issued
842,Machine Learning Guide,John Smith,AI,9780403870444,Wiley,2021,English,250,0,7,M519,Member_446,2025-02-24,2025-03-11,Issued
843,Artificial Intelligence Basics,Andrew Ng,Web,9780409266218,OReilly,2016,English,269,8,11,M472,Member_145,2025-01-29,2025-02-13,Returned
844,Web Development with Django,Alan Beaulieu,Data Science,9780473788679,Microsoft Press,2017,English,713,7,8,M599,Member_468,2025-01-21,2025-02-05,Issued
845,Python Programming,Wayne Winston,Data Science,9780328788386,Pearson,2018,English,931,7,10,M146,Member_101,2025-02-09,2025-02-24,Returned
846,Python Programming,William Vincent,AI,9780291051254,OReilly,2023,English,1090,4,6,M488,Member_497,2025-01-04,2025-01-19,Issued
847,Data Science Handbook,John Smith,Web,9780991432442,Wiley,2023,English,1010,2,8,M417,Member_11,2025-02-08,2025-02-23,Issued
848,Machine Learning Guide,Jake VanderPlas,Database,9780749737596,MIT Press,2024,English,724,1,7,M600,Member_366,2025-02-07,2025-02-22,Issued
849,Python Programming,Abraham Silberschatz,Web,9780967616761,Wiley,2017,English,1180,7,10,M889,Member_285,2025-02-06,2025-02-21,Returned
850,Artificial Intelligence Basics,Wayne Winston,AI,9780265592539,Pearson,2023,English,434,7,11,M149,Member_207,2025-02-09,2025-02-24,Issued
851,Introduction to Algorithms,William Vincent,Algorithms,9780517701951,Wiley,2015,English,826,6,12,M853,Member_172,2025-01-21,2025-02-05,Returned
852,Artificial Intelligence Basics,Jake VanderPlas,Algorithms,9780641216543,OReilly,2021,English,211,8,13,M370,Member_324,2025-02-22,2025-03-09,Returned
853,SQL for Beginners,William Vincent,Algorithms,9780431213775,MIT Press,2023,English,280,3,10,M938,Member_218,2025-02-17,2025-03-04,Returned
854,SQL for Beginners,Ian Goodfellow,Algorithms,9780526145658,Pearson,2018,English,1081,5,12,M693,Member_171,2025-01-06,2025-01-21,Returned
855,Introduction to Algorithms,Jake VanderPlas,Programming,9780506361588,Pearson,2024,English,649,1,6,M142,Member_49,2025-02-11,2025-02-26,Returned
856,Introduction to Algorithms,Jake VanderPlas,Data Science,9780725051531,Microsoft Press,2020,English,876,1,9,M155,Member_231,2025-01-16,2025-01-31,Issued
857,Operating System Concepts,Wayne Winston,Data Science,9780811792310,OReilly,2020,English,498,9,12,M484,Member_273,2025-01-08,2025-01-23,Returned
858,Python Programming,Andrew Ng,Database,9780956943417,Microsoft Press,2017,English,890,9,15,M690,Member_345,2025-01-18,2025-02-02,Issued
859,Deep Learning Basics,Abraham Silberschatz,Web,9780673543725,MIT Press,2020,English,740,3,8,M932,Member_190,2025-01-26,2025-02-10,Issued
860,Excel for Data Analysis,Andrew Ng,Web,9780356642707,MIT Press,2016,English,1131,7,13,M274,Member_238,2025-02-12,2025-02-27,Issued
861,Artificial Intelligence Basics,Stuart Russell,Database,9780922835520,Wiley,2024,English,1027,3,8,M134,Member_191,2025-02-18,2025-03-05,Returned
862,Introduction to Algorithms,Ian Goodfellow,Algorithms,9780129865651,OReilly,2017,English,1181,5,9,M631,Member_260,2025-01-10,2025-01-25,Returned
863,Machine Learning Guide,Andrew Ng,Programming,9780655854416,Microsoft Press,2024,English,446,6,14,M207,Member_143,2025-02-12,2025-02-27,Issued
864,Data Science Handbook,Stuart Russell,Data Science,9780968539686,Pearson,2018,English,1083,0,11,M112,Member_284,2025-01-17,2025-02-01,Returned
865,Python Programming,Thomas H. Cormen,AI,9780789561877,MIT Press,2023,English,632,2,6,M141,Member_485,2025-03-02,2025-03-17,Issued
866,Artificial Intelligence Basics,Andrew Ng,Web,9780267232109,Microsoft Press,2022,English,424,10,11,M233,Member_459,2025-02-21,2025-03-08,Returned
867,Deep Learning Basics,Ian Goodfellow,Data Science,9780872964056,MIT Press,2019,English,516,3,10,M661,Member_67,2025-02-07,2025-02-22,Issued
868,Data Science Handbook,Alan Beaulieu,Algorithms,9780246203613,Pearson,2021,English,632,9,15,M834,Member_49,2025-01-20,2025-02-04,Returned
869,SQL for Beginners,John Smith,AI,9780810432289,Pearson,2015,English,1027,8,12,M276,Member_195,2025-01-30,2025-02-14,Issued
870,Deep Learning Basics,Thomas H. Cormen,Algorithms,9780783965312,MIT Press,2021,English,475,6,9,M930,Member_413,2025-02-24,2025-03-11,Returned
871,Excel for Data Analysis,John Smith,Data Science,9780191005679,Microsoft Press,2023,English,340,7,6,M931,Member_94,2025-01-16,2025-01-31,Returned
872,Operating System Concepts,Alan Beaulieu,Web,9780285763281,Wiley,2019,English,1019,5,11,M396,Member_371,2025-01-15,2025-01-30,Returned
873,Deep Learning Basics,Wayne Winston,Data Science,9780931813573,MIT Press,2019,English,530,4,13,M160,Member_124,2025-02-21,2025-03-08,Returned
874,Introduction to Algorithms,Wayne Winston,Programming,9780699814000,Pearson,2021,English,461,2,7,M253,Member_199,2025-02-06,2025-02-21,Issued
875,Python Programming,Jake VanderPlas,Database,9780566349345,Pearson,2022,English,673,10,11,M972,Member_499,2025-02-26,2025-03-13,Issued
876,Operating System Concepts,Ian Goodfellow,AI,9780468192331,Wiley,2017,English,255,8,12,M370,Member_396,2025-01-20,2025-02-04,Issued
877,Operating System Concepts,John Smith,Database,9780387079258,Wiley,2015,English,1034,4,12,M828,Member_210,2025-01-10,2025-01-25,Issued
878,Python Programming,Thomas H. Cormen,Data Science,9780821010607,Pearson,2021,English,963,10,9,M978,Member_484,2025-02-25,2025-03-12,Issued
879,Operating System Concepts,John Smith,Web,9780138881415,Pearson,2020,English,764,0,10,M443,Member_223,2025-03-02,2025-03-17,Returned
880,Excel for Data Analysis,Alan Beaulieu,Database,9780539481290,Pearson,2016,English,796,4,14,M539,Member_32,2025-01-29,2025-02-13,Issued
881,Operating System Concepts,Wayne Winston,Database,9780783477380,OReilly,2020,English,1102,5,6,M864,Member_8,2025-02-01,2025-02-16,Issued
882,Python Programming,Alan Beaulieu,Algorithms,9780861278639,MIT Press,2020,English,636,4,9,M109,Member_109,2025-02-03,2025-02-18,Returned
883,Operating System Concepts,Andrew Ng,Algorithms,9780199268029,Microsoft Press,2019,English,1200,4,5,M668,Member_141,2025-01-13,2025-01-28,Returned
884,Machine Learning Guide,Alan Beaulieu,Web,9780124043641,Pearson,2022,English,464,2,6,M943,Member_142,2025-02-20,2025-03-07,Issued
885,Operating System Concepts,Alan Beaulieu,Database,9780560793632,Pearson,2015,English,337,7,14,M612,Member_448,2025-01-03,2025-01-18,Returned
886,Deep Learning Basics,Wayne Winston,Data Science,9780429778592,Pearson,2018,English,1138,0,15,M962,Member_282,2025-02-20,2025-03-07,Returned
887,SQL for Beginners,Stuart Russell,Programming,9780762273481,Microsoft Press,2020,English,1189,3,11,M373,Member_304,2025-02-09,2025-02-24,Returned
888,Artificial Intelligence Basics,Abraham Silberschatz,Data Science,9780674032005,OReilly,2017,English,308,3,5,M117,Member_100,2025-02-02,2025-02-17,Returned
889,Machine Learning Guide,Jake VanderPlas,AI,9780384583571,Wiley,2018,English,782,4,15,M767,Member_468,2025-01-15,2025-01-30,Returned
890,Machine Learning Guide,Thomas H. Cormen,Data Science,9780784987601,OReilly,2018,English,564,9,5,M175,Member_381,2025-01-24,2025-02-08,Issued
891,SQL for Beginners,Stuart Russell,Programming,9780634052630,Wiley,2016,English,987,0,10,M385,Member_216,2025-02-21,2025-03-08,Returned
892,Excel for Data Analysis,Thomas H. Cormen,Database,9780810395921,Pearson,2019,English,535,3,10,M647,Member_386,2025-01-01,2025-01-16,Issued
893,Introduction to Algorithms,William Vincent,Programming,9780310158535,Pearson,2021,English,709,3,9,M672,Member_214,2025-01-30,2025-02-14,Issued
894,Machine Learning Guide,John Smith,Database,9780764630875,Wiley,2016,English,1083,3,12,M429,Member_36,2025-02-10,2025-02-25,Returned
895,Artificial Intelligence Basics,William Vincent,Algorithms,9780729070952,Pearson,2018,English,545,4,11,M752,Member_452,2025-01-21,2025-02-05,Issued
896,Machine Learning Guide,Stuart Russell,Database,9780455022533,Microsoft Press,2024,English,593,4,8,M390,Member_380,2025-02-06,2025-02-21,Issued
897,Python Programming,Alan Beaulieu,Algorithms,9780526014088,Microsoft Press,2018,English,465,2,5,M559,Member_339,2025-01-13,2025-01-28,Returned
898,Machine Learning Guide,John Smith,Database,9780540878336,MIT Press,2015,English,938,1,8,M244,Member_293,2025-03-02,2025-03-17,Returned
899,SQL for Beginners,Andrew Ng,Programming,9780911393682,OReilly,2015,English,967,6,13,M442,Member_376,2025-02-02,2025-02-17,Returned
900,Excel for Data Analysis,Wayne Winston,Web,9780734741826,MIT Press,2022,English,1021,9,13,M837,Member_236,2025-01-15,2025-01-30,Issued
901,Machine Learning Guide,Stuart Russell,Programming,9780116033487,Pearson,2021,English,1180,7,5,M896,Member_114,2025-02-25,2025-03-12,Issued
902,Deep Learning Basics,William Vincent,Algorithms,9780565371694,Microsoft Press,2021,English,1163,5,9,M602,Member_319,2025-02-13,2025-02-28,Issued
903,Web Development with Django,William Vincent,Algorithms,9780468006061,Pearson,2023,English,884,5,5,M505,Member_101,2025-02-13,2025-02-28,Issued
904,Artificial Intelligence Basics,Andrew Ng,Algorithms,9780444387906,Wiley,2024,English,700,2,7,M583,Member_376,2025-02-21,2025-03-08,Issued
905,Web Development with Django,John Smith,Programming,9780455371379,Microsoft Press,2020,English,798,0,14,M868,Member_494,2025-01-08,2025-01-23,Returned
906,Data Science Handbook,Stuart Russell,AI,9780585720027,Microsoft Press,2022,English,878,2,8,M551,Member_205,2025-01-20,2025-02-04,Returned
907,SQL for Beginners,William Vincent,Programming,9780188091838,MIT Press,2018,English,479,6,8,M812,Member_227,2025-03-01,2025-03-16,Returned
908,Artificial Intelligence Basics,Stuart Russell,Database,9780337522083,Pearson,2021,English,866,3,15,M904,Member_337,2025-01-08,2025-01-23,Issued
909,Introduction to Algorithms,William Vincent,Programming,9780131082299,OReilly,2019,English,930,5,12,M590,Member_486,2025-02-01,2025-02-16,Returned
910,Operating System Concepts,Andrew Ng,Web,9780931804195,Pearson,2019,English,996,2,13,M380,Member_196,2025-01-03,2025-01-18,Returned
911,Machine Learning Guide,Alan Beaulieu,AI,9780620387287,OReilly,2016,English,1191,8,7,M790,Member_464,2025-01-03,2025-01-18,Issued
912,Deep Learning Basics,Wayne Winston,Algorithms,9780751076004,OReilly,2016,English,994,9,8,M432,Member_476,2025-01-31,2025-02-15,Returned
913,Operating System Concepts,Jake VanderPlas,AI,9780985484632,OReilly,2024,English,837,3,5,M377,Member_87,2025-02-17,2025-03-04,Issued
914,Python Programming,John Smith,Database,9780440209511,Wiley,2018,English,764,8,5,M192,Member_322,2025-01-31,2025-02-15,Returned
915,Data Science Handbook,Abraham Silberschatz,AI,9780287958855,OReilly,2022,English,699,0,6,M228,Member_427,2025-02-21,2025-03-08,Issued
916,Artificial Intelligence Basics,Wayne Winston,Algorithms,9780886214050,Microsoft Press,2016,English,291,7,5,M971,Member_436,2025-03-02,2025-03-17,Issued
917,Python Programming,Wayne Winston,Database,9780516570297,Pearson,2016,English,1038,7,11,M618,Member_14,2025-01-31,2025-02-15,Issued
918,Data Science Handbook,Jake VanderPlas,Database,9780923976925,MIT Press,2024,English,851,8,13,M996,Member_360,2025-01-25,2025-02-09,Returned
919,Introduction to Algorithms,Alan Beaulieu,Algorithms,9780269055797,Wiley,2019,English,582,10,7,M682,Member_102,2025-02-24,2025-03-11,Issued
920,Machine Learning Guide,Stuart Russell,AI,9780270075364,Wiley,2015,English,870,3,7,M817,Member_331,2025-02-06,2025-02-21,Returned
921,Deep Learning Basics,John Smith,Web,9780468609462,Pearson,2020,English,1068,8,5,M748,Member_475,2025-02-07,2025-02-22,Issued
922,Artificial Intelligence Basics,William Vincent,Web,9780662439601,MIT Press,2020,English,641,7,12,M814,Member_63,2025-02-04,2025-02-19,Returned
923,Deep Learning Basics,Alan Beaulieu,Data Science,9780117259040,Wiley,2018,English,698,5,6,M851,Member_418,2025-02-16,2025-03-03,Returned
924,Introduction to Algorithms,Andrew Ng,Web,9780574231859,Microsoft Press,2018,English,759,9,14,M893,Member_396,2025-02-23,2025-03-10,Issued
925,Excel for Data Analysis,Wayne Winston,Data Science,9780391229962,OReilly,2023,English,959,2,5,M928,Member_3,2025-01-27,2025-02-11,Returned
926,Operating System Concepts,Abraham Silberschatz,Database,9780537449818,Wiley,2016,English,961,8,9,M211,Member_228,2025-01-25,2025-02-09,Issued
927,Web Development with Django,Stuart Russell,Data Science,9780377522614,Pearson,2018,English,777,2,13,M178,Member_49,2025-01-24,2025-02-08,Returned
928,Data Science Handbook,John Smith,Data Science,9780852941567,OReilly,2020,English,302,0,6,M734,Member_196,2025-02-14,2025-03-01,Returned
929,Operating System Concepts,Andrew Ng,Programming,9780602569731,OReilly,2015,English,798,10,8,M428,Member_108,2025-01-06,2025-01-21,Returned
930,Excel for Data Analysis,Abraham Silberschatz,AI,9780567166629,MIT Press,2024,English,643,2,10,M474,Member_258,2025-01-28,2025-02-12,Issued
931,Excel for Data Analysis,William Vincent,Algorithms,9780156055898,MIT Press,2016,English,986,1,7,M683,Member_165,2025-01-29,2025-02-13,Returned
932,Introduction to Algorithms,Stuart Russell,Database,9780240118555,Wiley,2018,English,681,3,5,M791,Member_351,2025-02-07,2025-02-22,Returned
933,SQL for Beginners,William Vincent,Database,9780330570879,OReilly,2017,English,1016,2,5,M459,Member_113,2025-01-27,2025-02-11,Issued
934,Artificial Intelligence Basics,Wayne Winston,Algorithms,9780323325003,OReilly,2024,English,301,2,8,M125,Member_192,2025-01-24,2025-02-08,Issued
935,Web Development with Django,John Smith,Algorithms,9780565953757,OReilly,2021,English,524,5,8,M534,Member_108,2025-02-02,2025-02-17,Returned
936,Deep Learning Basics,Alan Beaulieu,Database,9780238055033,MIT Press,2021,English,621,1,8,M258,Member_30,2025-01-26,2025-02-10,Issued
937,Artificial Intelligence Basics,Andrew Ng,AI,9780916208803,MIT Press,2021,English,276,4,13,M844,Member_389,2025-02-20,2025-03-07,Returned
938,Deep Learning Basics,Stuart Russell,Data Science,9780463117010,OReilly,2020,English,713,7,9,M896,Member_66,2025-01-03,2025-01-18,Issued
939,SQL for Beginners,Thomas H. Cormen,Programming,9780978021151,MIT Press,2019,English,578,6,12,M968,Member_211,2025-01-23,2025-02-07,Returned
940,Operating System Concepts,Abraham Silberschatz,Database,9780355723252,OReilly,2019,English,787,6,14,M711,Member_110,2025-02-17,2025-03-04,Issued
941,SQL for Beginners,William Vincent,Programming,9780201431933,Microsoft Press,2020,English,497,3,15,M822,Member_317,2025-01-31,2025-02-15,Issued
942,Machine Learning Guide,Wayne Winston,Web,9780602215460,Microsoft Press,2018,English,348,2,5,M464,Member_289,2025-01-20,2025-02-04,Returned
943,Data Science Handbook,Ian Goodfellow,AI,9780157156905,MIT Press,2020,English,1147,8,11,M233,Member_88,2025-02-20,2025-03-07,Returned
944,Machine Learning Guide,John Smith,Database,9780819994129,MIT Press,2024,English,305,9,6,M215,Member_193,2025-02-25,2025-03-12,Issued
